meta3_1	gi|712138511|gb|KP069509.1|	100.000	100	0	0	1	100	370	469	4.25e-50	185
meta3_1	gi|712138481|gb|KP069499.1|	100.000	100	0	0	1	100	370	469	4.25e-50	185
meta3_1	gi|712138571|gb|KP069529.1|	99.000	100	1	0	1	100	370	469	1.98e-48	180
meta3_1	gi|712138544|gb|KP069520.1|	99.000	100	1	0	1	100	370	469	1.98e-48	180
meta3_1	gi|712138541|gb|KP069519.1|	99.000	100	1	0	1	100	370	469	1.98e-48	180
meta3_1	gi|712138508|gb|KP069508.1|	99.000	100	1	0	1	100	370	469	1.98e-48	180
meta3_1	gi|226446804|gb|FJ348673.1|	97.000	100	3	0	1	100	371	470	4.28e-45	169
meta3_1	gi|226446798|gb|FJ348670.1|	97.000	100	3	0	1	100	376	475	4.28e-45	169
meta3_1	gi|226446796|gb|FJ348669.1|	97.000	100	3	0	1	100	376	475	4.28e-45	169
meta3_1	gi|712138568|gb|KP069528.1|	92.857	98	7	0	1	98	370	467	2.60e-37	143
meta3_1	gi|712138465|gb|KP069494.1|	92.857	98	7	0	1	98	370	467	2.60e-37	143
meta3_1	gi|712138441|gb|KP069486.1|	92.857	98	7	0	1	98	370	467	2.60e-37	143
meta3_1	gi|712138496|gb|KP069504.1|	92.632	95	7	0	1	95	370	464	1.21e-35	137
meta3_1	gi|712138474|gb|KP069497.1|	91.837	98	8	0	1	98	370	467	1.21e-35	137
meta3_1	gi|712138450|gb|KP069489.1|	91.837	98	8	0	1	98	370	467	1.21e-35	137
meta3_1	gi|712138435|gb|KP069484.1|	95.349	86	4	0	1	86	370	455	1.21e-35	137
meta3_1	gi|799310232|gb|KM103912.1|	93.478	92	6	0	1	92	418	509	1.21e-35	137
meta3_2	gi|909637273|emb|LN713524.1|	100.000	100	0	0	1	100	83	182	4.25e-50	185
meta3_2	gi|909637271|emb|LN713523.1|	100.000	100	0	0	1	100	83	182	4.25e-50	185
meta3_2	gi|909637255|emb|LN713515.1|	100.000	100	0	0	1	100	83	182	4.25e-50	185
meta3_2	gi|909637279|emb|LN713527.1|	99.000	100	1	0	1	100	86	185	1.98e-48	180
meta3_2	gi|909637265|emb|LN713520.1|	99.000	100	1	0	1	100	80	179	1.98e-48	180
meta3_2	gi|909637251|emb|LN713513.1|	99.000	100	1	0	1	100	89	188	1.98e-48	180
meta3_2	gi|909637233|emb|LN713504.1|	99.000	100	1	0	1	100	89	188	1.98e-48	180
meta3_2	gi|909637226|emb|LN713501.1|	99.000	100	1	0	1	100	86	185	1.98e-48	180
meta3_3	gi|712138547|gb|KP069521.1|	88.421	95	11	0	1	95	166	260	5.66e-29	115
meta3_4	gi|226446804|gb|FJ348673.1|	100.000	100	0	0	1	100	308	407	4.25e-50	185
meta3_4	gi|226446798|gb|FJ348670.1|	100.000	100	0	0	1	100	313	412	4.25e-50	185
meta3_4	gi|226446796|gb|FJ348669.1|	100.000	100	0	0	1	100	313	412	4.25e-50	185
meta3_4	gi|712138496|gb|KP069504.1|	93.878	98	6	0	1	98	307	404	5.58e-39	148
meta3_7	gi|712138471|gb|KP069496.1|	100.000	100	0	0	1	100	451	550	4.25e-50	185
meta3_7	gi|712138438|gb|KP069485.1|	100.000	100	0	0	1	100	451	550	4.25e-50	185
meta3_7	gi|909637277|emb|LN713526.1|	93.000	100	7	0	1	100	451	550	2.01e-38	147
meta3_7	gi|909637275|emb|LN713525.1|	93.000	100	7	0	1	100	454	553	2.01e-38	147
meta3_7	gi|193525405|gb|EU748943.1|	93.000	100	7	0	1	100	457	556	2.01e-38	147
meta3_7	gi|193525394|gb|EU748937.1|	93.000	100	7	0	1	100	454	553	2.01e-38	147
meta3_8	gi|712138474|gb|KP069497.1|	100.000	100	0	0	1	100	610	709	4.25e-50	185
