meta2_1	gi|226446804|gb|FJ348673.1|	100.000	100	0	0	1	100	501	600	4.25e-50	185
meta2_1	gi|226446798|gb|FJ348670.1|	100.000	100	0	0	1	100	506	605	4.25e-50	185
meta2_1	gi|226446796|gb|FJ348669.1|	100.000	100	0	0	1	100	506	605	4.25e-50	185
meta2_1	gi|712138571|gb|KP069529.1|	95.789	95	4	0	3	97	502	596	1.20e-40	154
meta2_1	gi|712138544|gb|KP069520.1|	95.789	95	4	0	3	97	502	596	1.20e-40	154
meta2_1	gi|712138541|gb|KP069519.1|	95.789	95	4	0	3	97	502	596	1.20e-40	154
meta2_1	gi|712138508|gb|KP069508.1|	95.789	95	4	0	3	97	502	596	1.20e-40	154
meta2_1	gi|712138481|gb|KP069499.1|	95.789	95	4	0	3	97	502	596	1.20e-40	154
meta2_1	gi|712138511|gb|KP069509.1|	94.737	95	5	0	3	97	502	596	5.58e-39	148
meta2_1	gi|712138435|gb|KP069484.1|	90.722	97	9	0	1	97	500	596	2.02e-33	130
meta2_2	gi|226446798|gb|FJ348670.1|	94.565	92	5	0	9	100	163	254	2.60e-37	143
meta2_2	gi|799310232|gb|KM103912.1|	91.837	98	8	0	3	100	199	296	1.21e-35	137
meta2_2	gi|712138568|gb|KP069528.1|	92.391	92	7	0	9	100	157	248	5.62e-34	132
meta2_3	gi|909637277|emb|LN713526.1|	100.000	100	0	0	1	100	67	166	4.25e-50	185
meta2_3	gi|909637275|emb|LN713525.1|	99.000	100	1	0	1	100	70	169	1.98e-48	180
meta2_3	gi|193525405|gb|EU748943.1|	97.000	100	3	0	1	100	73	172	4.28e-45	169
meta2_3	gi|193525394|gb|EU748937.1|	97.000	100	3	0	1	100	70	169	4.28e-45	169
meta2_3	gi|909637259|emb|LN713517.1|	96.000	100	4	0	1	100	64	163	1.99e-43	163
meta2_3	gi|909637239|emb|LN713507.1|	96.000	100	4	0	1	100	64	163	1.99e-43	163
meta2_3	gi|909637231|emb|LN713503.1|	96.000	100	4	0	1	100	64	163	1.99e-43	163
meta2_3	gi|909637279|emb|LN713527.1|	89.474	95	10	0	1	95	70	164	1.22e-30	121
meta2_3	gi|909637273|emb|LN713524.1|	89.474	95	10	0	1	95	67	161	1.22e-30	121
meta2_3	gi|909637271|emb|LN713523.1|	89.474	95	10	0	1	95	67	161	1.22e-30	121
meta2_3	gi|909637265|emb|LN713520.1|	89.474	95	10	0	1	95	64	158	1.22e-30	121
meta2_3	gi|909637255|emb|LN713515.1|	89.474	95	10	0	1	95	67	161	1.22e-30	121
meta2_3	gi|909637251|emb|LN713513.1|	89.474	95	10	0	1	95	73	167	1.22e-30	121
meta2_3	gi|909637233|emb|LN713504.1|	89.474	95	10	0	1	95	73	167	1.22e-30	121
meta2_3	gi|909637226|emb|LN713501.1|	89.474	95	10	0	1	95	70	164	1.22e-30	121
meta2_3	gi|712138438|gb|KP069485.1|	88.776	98	11	0	1	98	67	164	1.22e-30	121
meta2_3	gi|712138471|gb|KP069496.1|	88.421	95	11	0	1	95	67	161	5.66e-29	115
